timestamp,question_id,document_id,retrieved_chunk_ids,retrieved_scores,top_k,retrieval_time_ms
2025-10-30T05:38:57.367308,3334f483-3210-4210-9755-c353f0debdac,1e8e6c622bfb571b0b783d8347182318,a4af6d3d-fbf4-4ab3-90a2-b1efe8ded677|f8d53319-46b2-4ed9-bff0-44f639786d8b|67bc49b4-f6c4-41a6-9578-05c37fd23267|b976f14c-77ba-43d3-aeb6-2d0e9d47a12b|899e6fea-6c84-4ba1-900a-a096ffcc632c|2cef05e2-4ed3-404d-a067-3153e035f9ea|aa6d4a53-7be2-48fd-8d31-c776b7f4d056|6ac678fd-e79b-4270-aa61-0ec1fda93997|a4e66e81-91a6-4516-a4bb-4e29065f9a01|a78ead4b-11ea-465d-a1d3-47c048fc9dc1|61a68be8-56b1-4bfd-9b6d-963872c3ba42|2a2425e8-20a2-420d-9f4d-c55680af96c2|a95dabc0-3fd1-4977-814e-96aef240197c|7d114d5a-6226-4da1-9e1c-dd55021bc267|8be31b26-edef-46ce-b406-6bb3b112026f|e04e9631-a9f1-4b95-9a3a-22a192e6686d|480267fc-1960-4e00-8f7e-65986dc8b9af|a9ab59ef-cb46-4191-96b1-c76dcc25c9ce|55254393-ed95-4905-9f6d-aa339a35ceb4|66580632-5e14-4e69-bd66-0001c137e231,7.1955|6.4847|5.6237|5.3917|5.2673|4.9241|4.9236|4.2805|4.1712|4.1503|3.6637|3.5007|3.5007|3.5007|3.2673|2.9740|1.8762|1.6483|1.2374|0.9841,8,
2025-10-30T05:39:11.635781,e34a300f-5748-4587-b8ee-e52506773866,2d1f518956cdc4b3cf6a9447714cfcd0,a39ac9d6-0cb7-4d8e-80a5-10e9edbc6587|5575947a-a35f-4e83-b5e7-a80663c18824|9ef6f800-c662-41a6-9e20-29a829f312c8|39f3cf55-5c5d-4a48-9fc1-6f10650dc787|03b01dbd-834f-4946-ba0b-ba82df22945f|585ea22f-18dc-4a00-91ea-8d6f3ede8e59|121f5c9d-4db6-4baf-8ea6-755bf38aeb73|22bbf3e2-c5d9-4a29-891a-53f80e5ad2a7|d4ee193e-664e-4ded-a917-79e01cd76cc6|b81f7999-b670-470b-9e00-d1945c5d88f2|e546ef1a-904c-4c3c-944c-d1f125f01323|7df5e49e-6e6e-4b15-b62f-54fa00d9d2f6|d041df21-252f-4bc2-8b6a-5eef5bf36de8|f07134aa-0cd4-4e0c-b700-666d5543e1e9|3cae2f27-b9be-4092-b621-cbfc4d817323|ef2116f2-d8ca-4910-8b54-74a9a1ac5048|1c1d8328-c6a4-48e9-ab7a-062c1834aa24|5eaf6fe6-03ff-4e4e-8a06-ccd918a0768c|8294aca2-eb38-4163-9ba9-c879c792cb21|865716c6-c436-4863-bbd1-8fef1780e123,5.5600|5.5576|5.5570|5.3522|4.8962|4.3050|3.5446|2.4104|0.2850|0.2850|0.2850|0.2850|0.2850|0.2850|-1.5616|-1.6593|-1.6593|-1.6593|-1.6593|-1.8190,8,
2025-10-30T05:39:23.256000,921895ac-5487-46ed-8b0e-eb22caf39be4,2d1f518956cdc4b3cf6a9447714cfcd0,9ef6f800-c662-41a6-9e20-29a829f312c8|a39ac9d6-0cb7-4d8e-80a5-10e9edbc6587|5575947a-a35f-4e83-b5e7-a80663c18824|39f3cf55-5c5d-4a48-9fc1-6f10650dc787|ca1f40ba-2a24-4228-a9a6-69f79c6d7a5b|cb1398a9-beec-46bc-ad02-b4c41fc89937|c6534df4-9309-406a-b42e-9c7c9863229d|610b9df2-998a-4f10-8459-1fb34110e387|295e7453-8be7-456c-9d84-ea79c4f71a05|2cf0b2c4-b9d6-4b6f-87b5-d09b1015e4e3|5e67d0b3-6020-4644-bde1-2cba8ff2f957|a9ab59ef-cb46-4191-96b1-c76dcc25c9ce|c8497f6a-618b-4378-be52-ed73b5470412|eba5b476-123d-4af2-81a9-0baabebcc82e|9d7a2fbe-1696-418c-b06a-7ec6d5341d6b|3e8488b2-28de-44ce-9a23-1248ff75f854|0e925730-8007-4872-9e93-f08dcc9eb734|6ac678fd-e79b-4270-aa61-0ec1fda93997|e68a78b6-7278-4f63-9a44-6e511d3a1d25|8201fe61-7969-4e71-b175-01e93cd9ff31,3.8955|3.8930|3.8807|3.8765|-0.0432|-2.1775|-3.3038|-3.3644|-3.3986|-4.1288|-4.3731|-4.4744|-4.5313|-5.3412|-5.3592|-5.3994|-5.5903|-6.7373|-6.8661|-7.1183,8,
2025-10-30T05:39:37.650050,2f40611e-ed00-4dba-b06a-cc73e84b562b,2d1f518956cdc4b3cf6a9447714cfcd0,9e0ebb4c-d794-466c-b4e8-88b04a2b8fa7|b022f3cc-e915-4539-b7d2-5603cae92cb3|486071cc-e4c9-4eba-9744-fd5208438cd2|c9ec6103-e572-4277-967f-823da3caa6c7|d5822128-9e70-4622-860c-4585a4f95bbb|94c8952b-e256-484e-a227-02d443346e53|749f5bb6-ca60-4bb5-a8e7-c5d13894dc29|121f5c9d-4db6-4baf-8ea6-755bf38aeb73|cb1398a9-beec-46bc-ad02-b4c41fc89937|3e848387-0ee3-4e10-b4a4-2990ff9aef0d|585ea22f-18dc-4a00-91ea-8d6f3ede8e59|39f3cf55-5c5d-4a48-9fc1-6f10650dc787|5575947a-a35f-4e83-b5e7-a80663c18824|a39ac9d6-0cb7-4d8e-80a5-10e9edbc6587|9ef6f800-c662-41a6-9e20-29a829f312c8|c8497f6a-618b-4378-be52-ed73b5470412|b976f14c-77ba-43d3-aeb6-2d0e9d47a12b|50054e5f-9020-42c0-849f-047b00d0d9bb|8201fe61-7969-4e71-b175-01e93cd9ff31|6837033e-76bb-4923-b7f4-495754218bcd,3.4917|2.8897|2.7798|2.7226|2.2007|1.6502|1.6239|1.4118|1.2901|1.0715|0.9609|0.6491|0.5707|0.5698|0.5618|0.3180|0.1458|0.1205|-1.1322|-2.5025,8,
2025-10-30T05:39:53.709566,770471a8-8d56-454a-af5a-030c9eb0fdef,2d1f518956cdc4b3cf6a9447714cfcd0,b9259d77-44a7-4728-9582-5d23eeaccd8d|1585b1b8-44dd-45b2-8008-a1f99498834a|6d4eec9e-09e8-43b1-ad89-a92a35eb996c|da3e6dbf-e52a-4699-a50d-214d08430766|4aaef718-5a88-4798-aff5-eeb2d6a00b49|9415844f-9000-43ed-b968-0783a1b96807|a8dc38f3-6aed-4587-9a57-f159ae428425|459fbec0-21a6-4979-82e1-4fac0d5c3689|37a0edb3-8649-49b7-ba6b-b5e2ce20481d|45b9275c-e3d5-4a6f-ab1c-c174c69de46f|6b16ac88-ec2a-48d1-8cc5-7c8b4d064b3e|d99ae475-87e6-4306-8ea3-055f10073292|be2d7c5b-d591-4db2-acc0-ad5def7b8d8d|edd7be7f-aec6-4804-be9d-5456edfbbb60|989c803b-306c-4ce9-87b9-9cb066b95ce6|c6993e1c-f1d7-4c1f-983b-a091cce0dd01|9a7ff5fd-fead-414c-be3b-33cb1fc681d6|69f3c262-e416-46b5-8639-c53c94d55930|f95ec112-feae-4dc6-b750-9df58548c3ab|e0c01d3b-4aca-41d3-aed5-117089200c02,5.3946|5.3945|5.3917|5.3862|5.3856|5.3773|5.3748|5.3724|5.3710|5.3702|5.3688|5.3688|5.3653|5.3650|5.2573|4.5037|3.7356|2.1939|-0.5995|-2.1559,8,
2025-10-30T05:40:06.477234,2568c188-817c-4850-b514-77ef89780c6b,74040f5628748874779838fa7a292b09,4cc6ad0b-5900-4ff1-99a7-48a1be07eb44|d5822128-9e70-4622-860c-4585a4f95bbb|46fc947e-9d90-435e-967a-92f1c5bf44ec|dda412bd-2663-4947-b1f6-658744c154e9|b976f14c-77ba-43d3-aeb6-2d0e9d47a12b|aa6d4a53-7be2-48fd-8d31-c776b7f4d056|749f5bb6-ca60-4bb5-a8e7-c5d13894dc29|a9ab59ef-cb46-4191-96b1-c76dcc25c9ce|f8eab2f8-4612-4c7f-85cb-27313a60a0c3|cb1398a9-beec-46bc-ad02-b4c41fc89937|1c5b4aaf-ee11-4c1d-be73-a48b37b5bcab|71f15e6c-294e-403f-a429-289ecd577f32|cb3662b9-2713-46ca-8146-e67289ac2106|c8497f6a-618b-4378-be52-ed73b5470412|6164a125-03eb-4fbb-aeb5-678b476a4968|f5194547-2516-46ac-8597-90a5c69e9cd1|d46e340f-80f7-489a-b4e8-e980d0460e78|fc642122-1a60-4a6f-8595-df706cb17b91|c4e1bff6-573c-4d9b-a621-58fa9c7d6a9e|b9363ffb-9612-4d8f-90b2-89437852b5b4,6.0985|5.3644|4.7817|4.7814|4.5044|4.3344|4.2509|3.8845|3.7699|3.5516|3.4340|3.3898|3.3386|3.2302|2.5122|2.4502|2.2341|2.2296|1.4590|-4.4319,8,
2025-10-30T05:40:19.897751,4b3910d9-e33d-4c36-92ae-dc0c55143c53,1e8e6c622bfb571b0b783d8347182318,b976f14c-77ba-43d3-aeb6-2d0e9d47a12b|749f5bb6-ca60-4bb5-a8e7-c5d13894dc29|d5822128-9e70-4622-860c-4585a4f95bbb|2be8db69-9495-4a92-8e8c-97e54729574e|954c15f1-899e-480f-bbc7-50644300a59e|909001d2-0ec5-454b-9aac-23b40a51aeaf|c4e1bff6-573c-4d9b-a621-58fa9c7d6a9e|03b01dbd-834f-4946-ba0b-ba82df22945f|ba6f2f9a-209f-448e-b039-1bd8b8d98fe3|f5194547-2516-46ac-8597-90a5c69e9cd1|c755b07d-f107-4fd0-bed0-6f02dfaeb94f|085e58f8-0ddd-4971-89f7-78bfd76c4f24|6dc23ced-a43f-46d3-a784-17b6e99dde70|395cea86-8625-491b-a106-305f68c768ba|18e2319e-49ab-41e6-a754-26c87eba8eb5|b34b8b09-9226-41b6-a6a2-5a9817019ed7|5bfbd8fa-61fe-46bc-b022-b27f705f469e|1778c2bd-7bee-4b85-b588-d2732555e7c7|669c0a28-aa91-4ae8-8334-b0e179aed113|e4fe9065-6e74-44be-ae80-9c838ee06806,5.5306|5.5049|4.9214|4.6694|4.3471|4.3423|4.2561|4.0202|3.4025|3.1121|2.9963|1.8970|1.4176|0.9327|0.9327|0.9327|-2.2810|-2.2810|-2.2810|-2.2810,8,
2025-10-30T05:40:34.941811,7f1091a2-06a2-472a-9d0b-c487d9781e9e,2d1f518956cdc4b3cf6a9447714cfcd0,459fbec0-21a6-4979-82e1-4fac0d5c3689|edd7be7f-aec6-4804-be9d-5456edfbbb60|45b9275c-e3d5-4a6f-ab1c-c174c69de46f|cb3662b9-2713-46ca-8146-e67289ac2106|6e30d2f9-e0d1-40b9-93f0-f5d668c6aaab|4359c1b4-d8b2-4ce5-85cd-4cfc08234c10|67bc49b4-f6c4-41a6-9578-05c37fd23267|120ce429-ef5c-4c9f-90bf-13dc84918418|456c77ce-ff38-43aa-9377-eb8c75366580|0e0d994f-f440-4389-8a3d-cdbaef1c01c3|a9ab59ef-cb46-4191-96b1-c76dcc25c9ce|f8d53319-46b2-4ed9-bff0-44f639786d8b|085ddb06-c0b1-47e6-b9f5-fd32bb63ab51|e04e9631-a9f1-4b95-9a3a-22a192e6686d|dda412bd-2663-4947-b1f6-658744c154e9|46fc947e-9d90-435e-967a-92f1c5bf44ec|8be31b26-edef-46ce-b406-6bb3b112026f|6dc23ced-a43f-46d3-a784-17b6e99dde70|2505e30f-39dc-4823-bfc3-7d63bf3562e4|55254393-ed95-4905-9f6d-aa339a35ceb4,7.5792|7.5782|7.5747|6.0490|4.1785|4.1751|4.1104|4.0874|3.6420|2.3453|2.3162|2.0259|1.9903|1.8699|1.5300|1.4625|1.4445|0.5899|0.5815|-1.2727,8,
2025-10-30T05:40:52.921210,1efc3d51-01ce-40e9-848c-e0b0b55cd8a5,2d1f518956cdc4b3cf6a9447714cfcd0,a39ac9d6-0cb7-4d8e-80a5-10e9edbc6587|5575947a-a35f-4e83-b5e7-a80663c18824|9ef6f800-c662-41a6-9e20-29a829f312c8|39f3cf55-5c5d-4a48-9fc1-6f10650dc787|585ea22f-18dc-4a00-91ea-8d6f3ede8e59|6164a125-03eb-4fbb-aeb5-678b476a4968|8e090215-a5fd-4fc5-9970-7f6383417ae5|0ac1b512-2891-4bb8-815e-4afbc79e7958|b022f3cc-e915-4539-b7d2-5603cae92cb3|03b01dbd-834f-4946-ba0b-ba82df22945f|909001d2-0ec5-454b-9aac-23b40a51aeaf|8201fe61-7969-4e71-b175-01e93cd9ff31|295e7453-8be7-456c-9d84-ea79c4f71a05|b81f7999-b670-470b-9e00-d1945c5d88f2|c8497f6a-618b-4378-be52-ed73b5470412|3e848387-0ee3-4e10-b4a4-2990ff9aef0d|61a68be8-56b1-4bfd-9b6d-963872c3ba42|9d7a2fbe-1696-418c-b06a-7ec6d5341d6b|f8eab2f8-4612-4c7f-85cb-27313a60a0c3|6837033e-76bb-4923-b7f4-495754218bcd,6.0012|6.0005|5.9984|5.9101|5.6612|4.9146|4.3315|4.3068|3.4028|2.9407|2.5478|2.3050|1.2649|1.1639|1.0259|0.8905|-0.1778|-0.5575|-0.9675|-3.5557,8,
2025-10-30T05:41:11.313719,87443eb8-254b-4ab2-ad84-a359f91d6174,2d1f518956cdc4b3cf6a9447714cfcd0,585ea22f-18dc-4a00-91ea-8d6f3ede8e59|80f551c4-6721-47f0-a775-129de5d2c478|c085b2a0-379e-4218-bc58-0bda92a8eefc|0ff2dd65-b7a6-4897-b497-a92c3f87ff48|39f3cf55-5c5d-4a48-9fc1-6f10650dc787|9ef6f800-c662-41a6-9e20-29a829f312c8|a39ac9d6-0cb7-4d8e-80a5-10e9edbc6587|5575947a-a35f-4e83-b5e7-a80663c18824|681c9da4-fd49-44e0-a62c-f2ba2b52fe47|2cf0b2c4-b9d6-4b6f-87b5-d09b1015e4e3|eba5b476-123d-4af2-81a9-0baabebcc82e|4cc6ad0b-5900-4ff1-99a7-48a1be07eb44|f42ef349-0de4-454c-adfe-dbd778d7e93c|c8497f6a-618b-4378-be52-ed73b5470412|295e7453-8be7-456c-9d84-ea79c4f71a05|5e67d0b3-6020-4644-bde1-2cba8ff2f957|cb1398a9-beec-46bc-ad02-b4c41fc89937|6837033e-76bb-4923-b7f4-495754218bcd|3e8488b2-28de-44ce-9a23-1248ff75f854|c4f7c7bb-3e22-454f-8f93-9f72731afb67,4.1137|4.0243|3.9843|3.9457|1.8076|1.7376|1.7373|1.7156|1.4098|0.0444|0.0344|-1.1726|-2.4996|-3.1168|-3.3465|-3.8550|-3.9890|-4.0586|-6.2918|-7.5110,8,
2025-10-30T05:41:22.658165,60dab21f-20e9-40eb-8afe-3eb70d328bb9,2d1f518956cdc4b3cf6a9447714cfcd0,5575947a-a35f-4e83-b5e7-a80663c18824|9ef6f800-c662-41a6-9e20-29a829f312c8|a39ac9d6-0cb7-4d8e-80a5-10e9edbc6587|39f3cf55-5c5d-4a48-9fc1-6f10650dc787|585ea22f-18dc-4a00-91ea-8d6f3ede8e59|c085b2a0-379e-4218-bc58-0bda92a8eefc|0ff2dd65-b7a6-4897-b497-a92c3f87ff48|80f551c4-6721-47f0-a775-129de5d2c478|d4ee193e-664e-4ded-a917-79e01cd76cc6|d041df21-252f-4bc2-8b6a-5eef5bf36de8|e546ef1a-904c-4c3c-944c-d1f125f01323|7df5e49e-6e6e-4b15-b62f-54fa00d9d2f6|b81f7999-b670-470b-9e00-d1945c5d88f2|f07134aa-0cd4-4e0c-b700-666d5543e1e9|121f5c9d-4db6-4baf-8ea6-755bf38aeb73|753ff2ec-48f0-4894-884c-7cdd0205ed37|0da8c0c4-b539-48ef-9ab9-7d3d19d9eddf|5a9f944c-12e2-4485-8d60-141c22258dab|750f01a5-527c-4138-8e83-e61781065ca6|c8497f6a-618b-4378-be52-ed73b5470412,4.4489|4.4479|4.4466|4.2203|4.1075|4.0988|4.0848|3.9404|1.4568|1.4568|1.4568|1.4568|1.4568|1.4568|0.3008|-2.3888|-2.5096|-2.5660|-2.5932|-3.1908,8,
2025-10-30T05:41:40.619878,ff1b6596-a801-417e-aa6b-5a7f8a5cc1e7,ea73ad6304ed438f7e7d4c59ddd227a1,bb2499c7-f7e3-4af6-9481-63623d92dc0e|0266aa73-f1b8-497f-8aff-9236f77977be|6f257004-aa37-41fb-aac2-02bbe9adb61c|75a550b7-b340-40e0-bc56-75c330e74f08|d5d24296-7da3-4a4f-8d3a-18d348e0201d|8ebd9b57-06c9-41b9-901f-579fecb48d2d|13d84409-1109-4091-81ae-bc5ec0e2ccd2|3ccc777a-2647-4979-b26b-ad9be7f72424|325db6a2-605d-4c1f-a0e6-0e9e4ab4c24c|c470ac3b-040e-4374-86d4-f6a31e8df00d|a4e66e81-91a6-4516-a4bb-4e29065f9a01|e5233d23-0cea-4a94-bdbb-fe306454042a|c7161c36-a1c1-41d9-bd9b-0f73bc5939b0|d47873c1-d28c-47e4-8f18-570c7c830d1f|f97a0162-5b05-4000-9067-e7e675bcb149|06219f32-3295-472d-919b-bf8057c0ea18|acb1efa9-b420-4886-839c-471e636b3e87|f4b4ead2-9b7f-4087-ad73-59366ea77314|b384e476-ef5c-4b4f-8883-b0da272e1f0e|b78eb7df-a71e-43d3-bc6b-046e3c29b65a,4.8555|4.5407|4.4903|4.3894|4.2741|4.2741|4.1892|4.1665|3.9544|3.9223|3.8170|3.0629|2.7179|2.3177|2.3058|1.8220|1.3358|1.1710|1.0283|0.9298,8,
2025-10-30T05:41:56.407336,e94e4728-e8ce-471f-ab37-9c5c3900133a,ea73ad6304ed438f7e7d4c59ddd227a1,3ccc777a-2647-4979-b26b-ad9be7f72424|a4e66e81-91a6-4516-a4bb-4e29065f9a01|c755b07d-f107-4fd0-bed0-6f02dfaeb94f|0b3181d1-6e57-4008-8785-f2c02136a29e|ba16b45f-d462-4d87-9fed-2c2ab8279222|2505e30f-39dc-4823-bfc3-7d63bf3562e4|899e6fea-6c84-4ba1-900a-a096ffcc632c|f97a0162-5b05-4000-9067-e7e675bcb149|c7161c36-a1c1-41d9-bd9b-0f73bc5939b0|b384e476-ef5c-4b4f-8883-b0da272e1f0e|0995e725-9892-4350-832e-5168f6ca8ccd|0f140218-d726-4063-a865-7bdf76f63071|08eb7da1-5c3b-4f6e-99cc-8ee87184d529|2f5fbff5-5586-4c09-aedf-553ba772b84b|2dfebe32-fbfe-4948-ba66-713384e91e80|6fa5f75d-8166-43ff-8f4c-ccf8c0da943e|c83bf927-c379-4c7f-8578-e92d31e6aaaa|acb1efa9-b420-4886-839c-471e636b3e87|fc52023b-bcda-427a-b9e5-d98b8d2ed2ed|877e730f-5d30-4d7f-8e70-04a90b719487,6.6798|5.5675|5.2844|5.1114|5.1097|4.3260|4.3109|3.8480|3.0751|2.3835|2.3554|2.2616|2.1496|2.1496|1.6710|1.5000|1.4029|1.3355|1.3355|0.9638,8,
2025-10-30T05:42:28.815712,a028b951-5861-4e3d-a535-fa99ea4ac836,74040f5628748874779838fa7a292b09,ad50046c-f2e5-486b-a12a-1a17c8b29f22|a5f252de-95f2-4727-9e80-f014a14d3a17|c1444a9c-47b1-4fb8-b7b9-08a009ebaeee|a76d480c-1ff1-4987-b75c-bcade20a7d76|dda412bd-2663-4947-b1f6-658744c154e9|46fc947e-9d90-435e-967a-92f1c5bf44ec|11d99915-62c6-4562-a823-b0028226f81a|df838a35-a7d7-46b8-be23-bec32252dab3|4b46abaa-ee9b-48b2-904d-590725595703|02a40c94-cf9a-4622-abc7-d80949fa5ab9|b38f1efc-fed3-49b0-a958-defe9a9c3921|9c2e09f6-92a6-407f-b649-88cf64654144|cb1398a9-beec-46bc-ad02-b4c41fc89937|cd06c2c2-a493-4062-9a6d-2b112fe1cbf1|8cfbe352-b71a-4072-835b-701989f55a76|cc3efad7-c3b0-46ad-af44-db0c20405c7e|6fdb9351-acbd-476b-925f-f888b1d506cf|9a3e2c30-9fe6-4593-bd66-8b5fb6880408|116126fb-5611-4064-b54b-fa5741c1cc70|99fe2e78-4206-4e49-a77b-a91f75e2cfbc,5.0902|4.7085|4.6805|4.6626|4.4623|4.4248|4.3121|3.7568|3.7568|3.7568|3.7568|3.7568|3.6488|2.6835|2.6835|2.0378|1.8095|1.3775|-0.5137|-0.6358,8,
2025-10-30T05:42:54.591346,2f9e36d2-b08c-49ff-93b2-d515cd7119f9,74040f5628748874779838fa7a292b09,4dfe74a0-5bce-4708-b4e0-0d924ebf8694|e1ffa6af-de31-45b5-a59f-3e1efc556c0e|f0ca9974-9dd9-496a-9bd1-831efe8a4396|03b01dbd-834f-4946-ba0b-ba82df22945f|f592cd85-9636-465f-8738-9a5344111a43|4cc2ed84-3b24-45ba-99ea-3ac1ad943220|68577401-2f77-4c0c-b247-322c5bf3fe47|f66bec27-eb21-449a-9516-eacf58466126|fc642122-1a60-4a6f-8595-df706cb17b91|c6534df4-9309-406a-b42e-9c7c9863229d|3ccc777a-2647-4979-b26b-ad9be7f72424|0d51879e-52a6-4e49-b0bd-01ea5d4146b2|cfa68116-064b-48b1-a7d5-0634c3b55576|38ce6feb-c4a8-4755-8468-41a85469a517|b384e476-ef5c-4b4f-8883-b0da272e1f0e|456c77ce-ff38-43aa-9377-eb8c75366580|c4e1bff6-573c-4d9b-a621-58fa9c7d6a9e|a4e66e81-91a6-4516-a4bb-4e29065f9a01|6ac678fd-e79b-4270-aa61-0ec1fda93997|f97a0162-5b05-4000-9067-e7e675bcb149,5.5695|4.6227|4.6159|3.2469|3.0809|3.0809|3.0809|3.0809|2.9667|2.9390|2.4107|2.2363|1.9552|1.7983|1.3149|1.3117|1.1819|0.2315|-0.3012|-0.5615,8,
2025-10-30T05:43:11.794123,229a462c-ffa9-4523-aac7-3ab2553d72b1,74040f5628748874779838fa7a292b09,54426756-448d-4bd9-8e4f-8e4557df47f2|93e9b5cd-3726-4d40-b452-c0a665cfd5ac|cb1398a9-beec-46bc-ad02-b4c41fc89937|085ddb06-c0b1-47e6-b9f5-fd32bb63ab51|24421ff6-a9dc-4acc-af1f-1628006e3af7|9088ce76-eb00-481b-b7d6-ac4da8ceb7da|4c582511-3638-4ba7-87da-6cd6e2265ef8|4daf3c46-807c-4898-8e69-f9e88f4398c8|c970c90d-0762-45de-915c-03cc19bf0f88|dda412bd-2663-4947-b1f6-658744c154e9|6fdb9351-acbd-476b-925f-f888b1d506cf|46fc947e-9d90-435e-967a-92f1c5bf44ec|df838a35-a7d7-46b8-be23-bec32252dab3|b38f1efc-fed3-49b0-a958-defe9a9c3921|4b46abaa-ee9b-48b2-904d-590725595703|9c2e09f6-92a6-407f-b649-88cf64654144|02a40c94-cf9a-4622-abc7-d80949fa5ab9|aa6d4a53-7be2-48fd-8d31-c776b7f4d056|123ba775-6b4c-4f88-a34b-ec16797e60f1|c1444a9c-47b1-4fb8-b7b9-08a009ebaeee,7.3626|6.7756|6.2222|6.0168|5.9923|5.9923|5.9923|5.9923|5.9923|5.8807|5.8256|5.8076|5.5441|5.5441|5.5441|5.5441|5.5441|4.9367|4.1714|4.0044,8,
2025-10-30T05:43:28.676219,60b138f4-d043-4f55-8319-a0eb853a65d9,74040f5628748874779838fa7a292b09,e1ffa6af-de31-45b5-a59f-3e1efc556c0e|f7aea945-c392-42df-a180-81575f8ba787|4aa82637-5a73-4f36-af1e-d802c9e69542|7e262130-c6de-4b07-86e2-effd98c4f233|f0ca9974-9dd9-496a-9bd1-831efe8a4396|a4bc096a-9371-4fbc-98ed-1cda5cecf003|59b25f63-b051-4510-aa5d-a1c2da21d836|fc642122-1a60-4a6f-8595-df706cb17b91|d032252c-fefd-4e6c-920a-fee9101f31e6|ba6f2f9a-209f-448e-b039-1bd8b8d98fe3|03b01dbd-834f-4946-ba0b-ba82df22945f|085e58f8-0ddd-4971-89f7-78bfd76c4f24|395cea86-8625-491b-a106-305f68c768ba|18e2319e-49ab-41e6-a754-26c87eba8eb5|b34b8b09-9226-41b6-a6a2-5a9817019ed7|4359c1b4-d8b2-4ce5-85cd-4cfc08234c10|5359020d-481a-40b5-8e2f-922101f118e7|917efded-c6d5-4927-89bb-4ec96ffa47a4|c06b5a53-bbf7-475b-935a-700dfb86e60c|07a4b6f9-133f-4387-8901-f5c0b5ee32c7,8.0342|6.9099|6.1746|5.2825|4.9433|4.5210|4.2441|3.2602|3.1709|2.7089|2.3482|0.8771|0.0866|0.0866|0.0866|0.0254|-0.8737|-0.9447|-0.9447|-1.3969,8,
2025-10-30T05:43:40.253316,812bc8a4-2306-48fd-ae80-c4b29253f44f,74040f5628748874779838fa7a292b09,9088ce76-eb00-481b-b7d6-ac4da8ceb7da|24421ff6-a9dc-4acc-af1f-1628006e3af7|4c582511-3638-4ba7-87da-6cd6e2265ef8|4daf3c46-807c-4898-8e69-f9e88f4398c8|c970c90d-0762-45de-915c-03cc19bf0f88|456c77ce-ff38-43aa-9377-eb8c75366580|085ddb06-c0b1-47e6-b9f5-fd32bb63ab51|cb3662b9-2713-46ca-8146-e67289ac2106|dda412bd-2663-4947-b1f6-658744c154e9|cc3efad7-c3b0-46ad-af44-db0c20405c7e|46fc947e-9d90-435e-967a-92f1c5bf44ec|c755b07d-f107-4fd0-bed0-6f02dfaeb94f|8cfbe352-b71a-4072-835b-701989f55a76|cd06c2c2-a493-4062-9a6d-2b112fe1cbf1|6fdb9351-acbd-476b-925f-f888b1d506cf|df838a35-a7d7-46b8-be23-bec32252dab3|02a40c94-cf9a-4622-abc7-d80949fa5ab9|b38f1efc-fed3-49b0-a958-defe9a9c3921|9c2e09f6-92a6-407f-b649-88cf64654144|4b46abaa-ee9b-48b2-904d-590725595703,6.3657|6.3657|6.3657|6.3657|6.3657|6.0783|5.7922|5.6942|5.6864|5.6178|5.6096|4.8509|4.6247|4.6247|4.1398|2.5179|2.5179|2.5179|2.5179|2.5179,8,
2025-10-30T05:43:56.969066,249385b1-a820-47b6-8ff2-f98f342b5a85,74040f5628748874779838fa7a292b09,94c8952b-e256-484e-a227-02d443346e53|cb1398a9-beec-46bc-ad02-b4c41fc89937|3fb64b6d-aa05-4783-ad40-2d6bd17f95eb|ba6f2f9a-209f-448e-b039-1bd8b8d98fe3|03b01dbd-834f-4946-ba0b-ba82df22945f|f5194547-2516-46ac-8597-90a5c69e9cd1|d032252c-fefd-4e6c-920a-fee9101f31e6|dda412bd-2663-4947-b1f6-658744c154e9|46fc947e-9d90-435e-967a-92f1c5bf44ec|9a7ff5fd-fead-414c-be3b-33cb1fc681d6|085ddb06-c0b1-47e6-b9f5-fd32bb63ab51|e51fcccc-0f59-423d-bafe-0833c9ae0651|df838a35-a7d7-46b8-be23-bec32252dab3|9c2e09f6-92a6-407f-b649-88cf64654144|b38f1efc-fed3-49b0-a958-defe9a9c3921|02a40c94-cf9a-4622-abc7-d80949fa5ab9|4b46abaa-ee9b-48b2-904d-590725595703|c60a339a-f951-4383-a6ba-cf546f8a01d5|c4f7c7bb-3e22-454f-8f93-9f72731afb67|ad50046c-f2e5-486b-a12a-1a17c8b29f22,2.4497|1.8824|1.7821|1.7269|1.3995|0.3769|0.0300|-0.3595|-1.0372|-1.1415|-2.0151|-2.7635|-3.3364|-3.3364|-3.3364|-3.3364|-3.3364|-3.4142|-3.9341|-4.8079,8,
